starttime	seconds	ctime	dtime	ttime	wait
Mon Apr 08 21:34:37 2013	1365449677	5	267	272	266
Mon Apr 08 21:34:37 2013	1365449677	5	278	282	276
Mon Apr 08 21:34:37 2013	1365449677	5	339	344	338
Mon Apr 08 21:34:37 2013	1365449677	5	347	352	346
Mon Apr 08 21:34:37 2013	1365449677	5	355	359	354
Mon Apr 08 21:34:37 2013	1365449677	5	362	366	361
Mon Apr 08 21:34:37 2013	1365449677	5	369	373	368
Mon Apr 08 21:34:37 2013	1365449677	5	376	380	375
Mon Apr 08 21:34:37 2013	1365449677	5	382	387	381
Mon Apr 08 21:34:37 2013	1365449677	5	389	393	388
Mon Apr 08 21:34:37 2013	1365449677	5	395	400	395
Mon Apr 08 21:34:37 2013	1365449677	5	402	407	402
Mon Apr 08 21:34:37 2013	1365449677	4	409	413	408
Mon Apr 08 21:34:37 2013	1365449677	4	415	420	415
Mon Apr 08 21:34:37 2013	1365449677	4	423	427	422
Mon Apr 08 21:34:37 2013	1365449677	4	429	434	428
Mon Apr 08 21:34:37 2013	1365449677	4	437	441	436
Mon Apr 08 21:34:37 2013	1365449677	4	443	448	443
Mon Apr 08 21:34:37 2013	1365449677	4	450	454	449
Mon Apr 08 21:34:37 2013	1365449677	4	456	460	455
Mon Apr 08 21:34:37 2013	1365449677	4	463	467	462
Mon Apr 08 21:34:37 2013	1365449677	4	469	473	469
Mon Apr 08 21:34:37 2013	1365449677	4	476	480	475
Mon Apr 08 21:34:37 2013	1365449677	4	482	487	482
Mon Apr 08 21:34:37 2013	1365449677	4	489	493	488
Mon Apr 08 21:34:37 2013	1365449677	4	496	500	495
Mon Apr 08 21:34:37 2013	1365449677	4	503	507	502
Mon Apr 08 21:34:37 2013	1365449677	4	510	514	509
Mon Apr 08 21:34:37 2013	1365449677	4	516	520	516
Mon Apr 08 21:34:37 2013	1365449677	4	523	528	523
Mon Apr 08 21:34:37 2013	1365449677	4	531	535	530
Mon Apr 08 21:34:37 2013	1365449677	4	538	542	537
Mon Apr 08 21:34:37 2013	1365449677	4	548	552	548
Mon Apr 08 21:34:37 2013	1365449677	4	552	556	552
Mon Apr 08 21:34:37 2013	1365449677	4	560	564	559
Mon Apr 08 21:34:37 2013	1365449677	4	567	571	566
Mon Apr 08 21:34:37 2013	1365449677	4	574	578	573
Mon Apr 08 21:34:37 2013	1365449677	4	581	585	580
Mon Apr 08 21:34:37 2013	1365449677	4	587	591	587
Mon Apr 08 21:34:37 2013	1365449677	4	594	598	593
Mon Apr 08 21:34:37 2013	1365449677	4	601	605	600
Mon Apr 08 21:34:37 2013	1365449677	4	608	611	607
Mon Apr 08 21:34:37 2013	1365449677	4	614	618	614
Mon Apr 08 21:34:37 2013	1365449677	4	621	624	620
Mon Apr 08 21:34:37 2013	1365449677	4	627	631	626
Mon Apr 08 21:34:37 2013	1365449677	4	634	638	633
Mon Apr 08 21:34:37 2013	1365449677	4	640	644	640
Mon Apr 08 21:35:42 2013	1365449742	0	701	701	701
Mon Apr 08 21:35:52 2013	1365449752	0	701	701	701
Mon Apr 08 21:35:52 2013	1365449752	0	702	702	701
Mon Apr 08 21:35:42 2013	1365449742	0	702	702	702
Mon Apr 08 21:35:39 2013	1365449739	0	703	703	702
Mon Apr 08 21:35:52 2013	1365449752	0	703	703	702
Mon Apr 08 21:34:59 2013	1365449699	0	703	703	703
Mon Apr 08 21:34:59 2013	1365449699	0	703	703	702
Mon Apr 08 21:35:27 2013	1365449727	0	703	703	703
Mon Apr 08 21:35:40 2013	1365449740	0	703	703	703
Mon Apr 08 21:35:42 2013	1365449742	0	703	704	703
Mon Apr 08 21:35:42 2013	1365449742	0	703	704	703
Mon Apr 08 21:35:25 2013	1365449725	0	704	704	703
Mon Apr 08 21:34:59 2013	1365449699	0	704	704	703
Mon Apr 08 21:35:42 2013	1365449742	0	704	704	703
Mon Apr 08 21:35:22 2013	1365449722	0	704	704	703
Mon Apr 08 21:35:25 2013	1365449725	0	704	704	703
Mon Apr 08 21:35:43 2013	1365449743	0	704	704	703
Mon Apr 08 21:35:39 2013	1365449739	0	704	704	703
Mon Apr 08 21:35:27 2013	1365449727	0	704	704	703
Mon Apr 08 21:35:43 2013	1365449743	0	704	704	703
Mon Apr 08 21:35:42 2013	1365449742	0	704	704	703
Mon Apr 08 21:35:40 2013	1365449740	0	704	704	704
Mon Apr 08 21:35:41 2013	1365449741	0	704	704	704
Mon Apr 08 21:35:22 2013	1365449722	0	704	704	704
Mon Apr 08 21:35:41 2013	1365449741	0	704	705	704
Mon Apr 08 21:35:50 2013	1365449750	0	705	705	704
Mon Apr 08 21:35:27 2013	1365449727	0	705	705	704
Mon Apr 08 21:35:03 2013	1365449703	0	705	705	704
Mon Apr 08 21:35:10 2013	1365449710	0	705	705	705
Mon Apr 08 21:35:22 2013	1365449722	0	705	705	705
Mon Apr 08 21:35:43 2013	1365449743	0	705	705	704
Mon Apr 08 21:35:50 2013	1365449750	0	705	705	704
Mon Apr 08 21:35:40 2013	1365449740	0	705	705	704
Mon Apr 08 21:35:52 2013	1365449752	0	705	705	704
Mon Apr 08 21:35:32 2013	1365449732	0	705	705	704
Mon Apr 08 21:35:52 2013	1365449752	1	704	705	703
Mon Apr 08 21:35:10 2013	1365449710	0	705	705	704
Mon Apr 08 21:35:25 2013	1365449725	0	705	705	704
Mon Apr 08 21:35:03 2013	1365449703	0	705	705	705
Mon Apr 08 21:35:48 2013	1365449748	0	705	705	705
Mon Apr 08 21:35:47 2013	1365449747	0	705	705	705
Mon Apr 08 21:35:48 2013	1365449748	0	705	705	705
Mon Apr 08 21:35:20 2013	1365449720	0	705	705	705
Mon Apr 08 21:35:03 2013	1365449703	0	705	705	705
Mon Apr 08 21:35:44 2013	1365449744	0	705	705	705
Mon Apr 08 21:35:52 2013	1365449752	0	705	705	705
Mon Apr 08 21:35:48 2013	1365449748	0	705	705	705
Mon Apr 08 21:35:41 2013	1365449741	0	705	705	705
Mon Apr 08 21:35:39 2013	1365449739	0	705	705	702
Mon Apr 08 21:35:10 2013	1365449710	0	705	705	705
Mon Apr 08 21:35:32 2013	1365449732	0	705	705	705
Mon Apr 08 21:35:22 2013	1365449722	0	705	706	705
Mon Apr 08 21:35:47 2013	1365449747	0	705	706	705
Mon Apr 08 21:35:53 2013	1365449753	0	705	706	705
Mon Apr 08 21:35:03 2013	1365449703	0	705	706	705
Mon Apr 08 21:35:10 2013	1365449710	0	705	706	705
Mon Apr 08 21:35:40 2013	1365449740	0	706	706	705
Mon Apr 08 21:35:20 2013	1365449720	0	706	706	705
Mon Apr 08 21:35:10 2013	1365449710	0	706	706	705
Mon Apr 08 21:35:03 2013	1365449703	0	706	706	705
Mon Apr 08 21:35:46 2013	1365449746	0	706	706	705
Mon Apr 08 21:35:47 2013	1365449747	0	706	706	705
Mon Apr 08 21:35:51 2013	1365449751	0	706	706	705
Mon Apr 08 21:35:20 2013	1365449720	0	706	706	705
Mon Apr 08 21:35:44 2013	1365449744	0	706	706	705
Mon Apr 08 21:35:52 2013	1365449752	0	706	706	705
Mon Apr 08 21:35:50 2013	1365449750	0	706	706	705
Mon Apr 08 21:35:53 2013	1365449753	0	706	706	705
Mon Apr 08 21:35:08 2013	1365449708	0	706	706	705
Mon Apr 08 21:35:44 2013	1365449744	0	706	706	705
Mon Apr 08 21:35:53 2013	1365449753	0	706	706	705
Mon Apr 08 21:35:47 2013	1365449747	0	706	706	706
Mon Apr 08 21:35:40 2013	1365449740	0	706	706	705
Mon Apr 08 21:35:10 2013	1365449710	0	706	706	705
Mon Apr 08 21:35:46 2013	1365449746	0	706	706	706
Mon Apr 08 21:35:47 2013	1365449747	0	706	706	706
Mon Apr 08 21:35:53 2013	1365449753	0	706	706	706
Mon Apr 08 21:35:51 2013	1365449751	0	706	706	706
Mon Apr 08 21:35:36 2013	1365449736	0	706	706	706
Mon Apr 08 21:35:10 2013	1365449710	0	706	707	706
Mon Apr 08 21:35:46 2013	1365449746	0	706	707	706
Mon Apr 08 21:35:47 2013	1365449747	0	707	707	706
Mon Apr 08 21:35:22 2013	1365449722	0	707	707	706
Mon Apr 08 21:35:10 2013	1365449710	0	707	707	706
Mon Apr 08 21:35:03 2013	1365449703	0	707	707	706
Mon Apr 08 21:35:36 2013	1365449736	0	707	707	706
Mon Apr 08 21:35:08 2013	1365449708	0	707	707	706
Mon Apr 08 21:35:45 2013	1365449745	0	707	707	706
Mon Apr 08 21:35:47 2013	1365449747	0	707	707	706
Mon Apr 08 21:35:52 2013	1365449752	0	707	707	706
Mon Apr 08 21:35:51 2013	1365449751	0	707	707	706
Mon Apr 08 21:35:40 2013	1365449740	0	707	707	706
Mon Apr 08 21:35:53 2013	1365449753	0	707	707	706
Mon Apr 08 21:35:36 2013	1365449736	0	707	707	706
Mon Apr 08 21:35:41 2013	1365449741	0	707	707	706
Mon Apr 08 21:35:53 2013	1365449753	0	707	707	706
Mon Apr 08 21:35:10 2013	1365449710	0	707	707	706
Mon Apr 08 21:35:15 2013	1365449715	0	707	707	706
Mon Apr 08 21:35:45 2013	1365449745	0	707	707	707
Mon Apr 08 21:35:53 2013	1365449753	0	707	707	706
Mon Apr 08 21:35:46 2013	1365449746	0	707	707	707
Mon Apr 08 21:35:53 2013	1365449753	0	707	707	706
Mon Apr 08 21:35:20 2013	1365449720	0	707	707	707
Mon Apr 08 21:35:15 2013	1365449715	0	707	707	706
Mon Apr 08 21:35:53 2013	1365449753	0	707	707	707
Mon Apr 08 21:35:33 2013	1365449733	0	707	707	707
Mon Apr 08 21:35:28 2013	1365449728	0	707	707	707
Mon Apr 08 21:35:25 2013	1365449725	0	707	707	707
Mon Apr 08 21:35:05 2013	1365449705	0	707	707	707
Mon Apr 08 21:35:15 2013	1365449715	0	707	707	707
Mon Apr 08 21:35:46 2013	1365449746	0	707	707	707
Mon Apr 08 21:35:45 2013	1365449745	0	707	707	707
Mon Apr 08 21:35:28 2013	1365449728	0	708	708	707
Mon Apr 08 21:35:32 2013	1365449732	0	708	708	707
Mon Apr 08 21:35:41 2013	1365449741	0	708	708	707
Mon Apr 08 21:35:49 2013	1365449749	0	708	708	707
Mon Apr 08 21:35:25 2013	1365449725	0	708	708	707
Mon Apr 08 21:35:48 2013	1365449748	0	708	708	707
Mon Apr 08 21:35:22 2013	1365449722	0	708	708	707
Mon Apr 08 21:35:08 2013	1365449708	0	708	708	707
Mon Apr 08 21:35:41 2013	1365449741	0	708	708	707
Mon Apr 08 21:35:47 2013	1365449747	0	708	708	707
Mon Apr 08 21:35:47 2013	1365449747	0	708	708	707
Mon Apr 08 21:35:46 2013	1365449746	0	708	708	707
Mon Apr 08 21:35:33 2013	1365449733	0	708	708	707
Mon Apr 08 21:35:11 2013	1365449711	0	708	708	707
Mon Apr 08 21:35:44 2013	1365449744	0	708	708	707
Mon Apr 08 21:35:28 2013	1365449728	0	708	708	707
Mon Apr 08 21:35:44 2013	1365449744	0	708	708	707
Mon Apr 08 21:35:14 2013	1365449714	0	708	708	707
Mon Apr 08 21:35:49 2013	1365449749	0	708	708	707
Mon Apr 08 21:35:14 2013	1365449714	0	708	708	708
Mon Apr 08 21:35:22 2013	1365449722	0	708	708	707
Mon Apr 08 21:35:45 2013	1365449745	0	708	708	707
Mon Apr 08 21:35:45 2013	1365449745	0	708	708	707
Mon Apr 08 21:35:05 2013	1365449705	0	708	708	707
Mon Apr 08 21:35:33 2013	1365449733	0	708	708	708
Mon Apr 08 21:35:03 2013	1365449703	0	708	708	708
Mon Apr 08 21:35:15 2013	1365449715	0	708	708	707
Mon Apr 08 21:35:11 2013	1365449711	0	708	708	708
Mon Apr 08 21:35:40 2013	1365449740	0	708	708	708
Mon Apr 08 21:35:45 2013	1365449745	0	708	708	708
Mon Apr 08 21:35:32 2013	1365449732	0	708	708	708
Mon Apr 08 21:35:49 2013	1365449749	0	708	708	708
Mon Apr 08 21:35:03 2013	1365449703	0	708	708	708
Mon Apr 08 21:35:47 2013	1365449747	0	708	708	708
Mon Apr 08 21:35:11 2013	1365449711	0	708	709	708
Mon Apr 08 21:35:32 2013	1365449732	0	708	709	708
Mon Apr 08 21:35:45 2013	1365449745	0	708	709	708
Mon Apr 08 21:35:45 2013	1365449745	0	708	709	708
Mon Apr 08 21:35:45 2013	1365449745	0	708	709	708
Mon Apr 08 21:35:44 2013	1365449744	0	708	709	708
Mon Apr 08 21:35:41 2013	1365449741	0	708	709	708
Mon Apr 08 21:35:17 2013	1365449717	0	708	709	708
Mon Apr 08 21:35:32 2013	1365449732	0	708	709	708
Mon Apr 08 21:35:05 2013	1365449705	0	708	709	708
Mon Apr 08 21:35:41 2013	1365449741	0	708	709	708
Mon Apr 08 21:35:53 2013	1365449753	0	709	709	708
Mon Apr 08 21:35:03 2013	1365449703	0	709	709	708
Mon Apr 08 21:35:23 2013	1365449723	0	709	709	708
Mon Apr 08 21:35:54 2013	1365449754	0	709	709	708
Mon Apr 08 21:35:54 2013	1365449754	0	709	709	708
Mon Apr 08 21:35:44 2013	1365449744	0	709	709	708
Mon Apr 08 21:34:59 2013	1365449699	0	709	709	708
Mon Apr 08 21:35:27 2013	1365449727	0	709	709	708
Mon Apr 08 21:35:27 2013	1365449727	0	709	709	708
Mon Apr 08 21:35:27 2013	1365449727	0	709	709	708
Mon Apr 08 21:35:17 2013	1365449717	0	709	709	707
Mon Apr 08 21:35:10 2013	1365449710	0	709	709	708
Mon Apr 08 21:35:14 2013	1365449714	0	709	709	707
Mon Apr 08 21:35:23 2013	1365449723	0	709	709	709
Mon Apr 08 21:35:36 2013	1365449736	0	709	709	709
Mon Apr 08 21:35:32 2013	1365449732	0	709	709	708
Mon Apr 08 21:35:41 2013	1365449741	0	709	709	708
Mon Apr 08 21:35:17 2013	1365449717	0	709	709	708
Mon Apr 08 21:34:59 2013	1365449699	0	709	709	709
Mon Apr 08 21:35:25 2013	1365449725	0	709	709	709
Mon Apr 08 21:35:23 2013	1365449723	0	709	709	709
Mon Apr 08 21:35:36 2013	1365449736	0	709	709	709
Mon Apr 08 21:35:45 2013	1365449745	0	709	709	709
Mon Apr 08 21:35:48 2013	1365449748	0	709	710	709
Mon Apr 08 21:35:54 2013	1365449754	0	709	710	709
Mon Apr 08 21:35:11 2013	1365449711	0	710	710	709
Mon Apr 08 21:35:20 2013	1365449720	0	710	710	709
Mon Apr 08 21:35:20 2013	1365449720	0	710	710	709
Mon Apr 08 21:35:44 2013	1365449744	0	710	710	709
Mon Apr 08 21:35:48 2013	1365449748	0	710	710	709
Mon Apr 08 21:35:00 2013	1365449700	0	710	710	709
Mon Apr 08 21:35:28 2013	1365449728	0	710	710	709
Mon Apr 08 21:35:03 2013	1365449703	0	710	710	709
Mon Apr 08 21:35:00 2013	1365449700	0	710	710	709
Mon Apr 08 21:35:14 2013	1365449714	0	710	710	709
Mon Apr 08 21:35:31 2013	1365449731	0	710	710	710
Mon Apr 08 21:35:36 2013	1365449736	0	710	710	709
Mon Apr 08 21:35:00 2013	1365449700	0	710	710	710
Mon Apr 08 21:35:28 2013	1365449728	0	710	710	710
Mon Apr 08 21:35:25 2013	1365449725	0	710	710	710
Mon Apr 08 21:35:49 2013	1365449749	0	710	711	710
Mon Apr 08 21:35:32 2013	1365449732	0	710	711	710
Mon Apr 08 21:35:02 2013	1365449702	0	711	711	710
Mon Apr 08 21:35:48 2013	1365449748	0	711	711	710
Mon Apr 08 21:35:20 2013	1365449720	0	711	711	710
Mon Apr 08 21:35:32 2013	1365449732	0	711	711	710
Mon Apr 08 21:34:59 2013	1365449699	0	711	711	709
Mon Apr 08 21:35:02 2013	1365449702	0	711	711	710
Mon Apr 08 21:35:37 2013	1365449737	0	711	711	710
Mon Apr 08 21:35:32 2013	1365449732	0	711	711	710
Mon Apr 08 21:35:36 2013	1365449736	0	711	711	710
Mon Apr 08 21:35:31 2013	1365449731	0	711	711	710
Mon Apr 08 21:35:27 2013	1365449727	0	711	711	711
Mon Apr 08 21:35:07 2013	1365449707	0	711	711	711
Mon Apr 08 21:35:50 2013	1365449750	0	711	711	710
Mon Apr 08 21:35:41 2013	1365449741	0	711	711	711
Mon Apr 08 21:35:07 2013	1365449707	0	711	711	711
Mon Apr 08 21:35:37 2013	1365449737	0	711	711	711
Mon Apr 08 21:35:02 2013	1365449702	0	711	711	710
Mon Apr 08 21:35:07 2013	1365449707	0	711	711	711
Mon Apr 08 21:35:04 2013	1365449704	0	711	711	711
Mon Apr 08 21:35:31 2013	1365449731	0	711	711	711
Mon Apr 08 21:35:16 2013	1365449716	0	711	711	711
Mon Apr 08 21:35:20 2013	1365449720	0	711	711	711
Mon Apr 08 21:35:28 2013	1365449728	0	711	711	711
Mon Apr 08 21:35:23 2013	1365449723	0	711	712	711
Mon Apr 08 21:35:04 2013	1365449704	0	711	712	711
Mon Apr 08 21:35:50 2013	1365449750	0	711	712	711
Mon Apr 08 21:35:48 2013	1365449748	0	711	712	711
Mon Apr 08 21:35:24 2013	1365449724	0	711	712	711
Mon Apr 08 21:35:13 2013	1365449713	0	712	712	711
Mon Apr 08 21:35:14 2013	1365449714	0	712	712	711
Mon Apr 08 21:35:50 2013	1365449750	0	712	712	711
Mon Apr 08 21:35:26 2013	1365449726	0	712	712	711
Mon Apr 08 21:35:24 2013	1365449724	0	712	712	711
Mon Apr 08 21:35:08 2013	1365449708	0	712	712	711
Mon Apr 08 21:35:08 2013	1365449708	0	712	712	711
Mon Apr 08 21:35:24 2013	1365449724	0	712	712	711
Mon Apr 08 21:35:13 2013	1365449713	0	712	712	711
Mon Apr 08 21:35:26 2013	1365449726	0	712	712	711
Mon Apr 08 21:35:26 2013	1365449726	0	712	712	711
Mon Apr 08 21:35:29 2013	1365449729	0	712	712	711
Mon Apr 08 21:35:13 2013	1365449713	0	712	712	711
Mon Apr 08 21:35:33 2013	1365449733	0	712	712	712
Mon Apr 08 21:35:16 2013	1365449716	0	712	712	711
Mon Apr 08 21:35:08 2013	1365449708	0	712	712	712
Mon Apr 08 21:35:39 2013	1365449739	0	712	712	712
Mon Apr 08 21:34:59 2013	1365449699	0	712	712	712
Mon Apr 08 21:35:26 2013	1365449726	0	712	712	712
Mon Apr 08 21:35:33 2013	1365449733	0	712	712	712
Mon Apr 08 21:35:19 2013	1365449719	0	712	712	712
Mon Apr 08 21:35:26 2013	1365449726	0	712	712	712
Mon Apr 08 21:35:16 2013	1365449716	0	712	713	712
Mon Apr 08 21:35:23 2013	1365449723	0	712	713	712
Mon Apr 08 21:35:33 2013	1365449733	0	713	713	712
Mon Apr 08 21:35:05 2013	1365449705	0	713	713	712
Mon Apr 08 21:35:07 2013	1365449707	0	713	713	712
Mon Apr 08 21:35:29 2013	1365449729	0	713	713	711
Mon Apr 08 21:35:37 2013	1365449737	0	713	713	712
Mon Apr 08 21:35:39 2013	1365449739	0	713	713	712
Mon Apr 08 21:35:39 2013	1365449739	0	713	713	713
Mon Apr 08 21:35:04 2013	1365449704	0	713	713	713
Mon Apr 08 21:35:24 2013	1365449724	0	713	713	713
Mon Apr 08 21:35:29 2013	1365449729	0	713	714	713
Mon Apr 08 21:35:19 2013	1365449719	0	713	714	713
Mon Apr 08 21:35:14 2013	1365449714	0	713	714	713
Mon Apr 08 21:35:24 2013	1365449724	0	713	714	713
Mon Apr 08 21:35:23 2013	1365449723	0	713	714	713
Mon Apr 08 21:35:14 2013	1365449714	0	714	714	713
Mon Apr 08 21:35:01 2013	1365449701	0	714	714	713
Mon Apr 08 21:35:31 2013	1365449731	0	714	714	712
Mon Apr 08 21:35:14 2013	1365449714	0	714	714	713
Mon Apr 08 21:35:26 2013	1365449726	0	714	714	713
Mon Apr 08 21:35:29 2013	1365449729	0	714	714	713
Mon Apr 08 21:35:05 2013	1365449705	0	714	714	713
Mon Apr 08 21:35:24 2013	1365449724	0	714	714	713
Mon Apr 08 21:34:59 2013	1365449699	0	714	714	714
Mon Apr 08 21:35:28 2013	1365449728	0	714	714	713
Mon Apr 08 21:35:29 2013	1365449729	0	714	714	714
Mon Apr 08 21:35:28 2013	1365449728	0	714	714	714
Mon Apr 08 21:35:01 2013	1365449701	0	714	714	713
Mon Apr 08 21:35:43 2013	1365449743	0	714	714	714
Mon Apr 08 21:35:43 2013	1365449743	0	714	714	714
Mon Apr 08 21:35:43 2013	1365449743	0	714	715	714
Mon Apr 08 21:34:59 2013	1365449699	0	714	715	714
Mon Apr 08 21:35:14 2013	1365449714	0	714	715	714
Mon Apr 08 21:35:24 2013	1365449724	0	714	715	714
Mon Apr 08 21:35:14 2013	1365449714	0	715	715	714
Mon Apr 08 21:35:19 2013	1365449719	0	715	715	714
Mon Apr 08 21:35:16 2013	1365449716	0	715	715	714
Mon Apr 08 21:35:28 2013	1365449728	0	715	715	714
Mon Apr 08 21:34:59 2013	1365449699	0	715	715	714
Mon Apr 08 21:35:29 2013	1365449729	0	715	715	714
Mon Apr 08 21:35:43 2013	1365449743	0	715	715	714
Mon Apr 08 21:35:08 2013	1365449708	0	715	715	715
Mon Apr 08 21:35:19 2013	1365449719	0	715	715	714
Mon Apr 08 21:35:05 2013	1365449705	0	715	715	715
Mon Apr 08 21:35:08 2013	1365449708	0	715	715	714
Mon Apr 08 21:35:39 2013	1365449739	0	715	715	714
Mon Apr 08 21:35:19 2013	1365449719	0	715	716	715
Mon Apr 08 21:35:01 2013	1365449701	0	715	716	715
Mon Apr 08 21:35:11 2013	1365449711	0	716	716	715
Mon Apr 08 21:35:01 2013	1365449701	0	716	716	715
Mon Apr 08 21:35:01 2013	1365449701	0	716	716	715
Mon Apr 08 21:35:11 2013	1365449711	0	716	716	715
Mon Apr 08 21:35:37 2013	1365449737	0	716	716	715
Mon Apr 08 21:35:17 2013	1365449717	0	716	716	715
Mon Apr 08 21:35:08 2013	1365449708	0	716	716	715
Mon Apr 08 21:35:09 2013	1365449709	0	716	716	716
Mon Apr 08 21:35:49 2013	1365449749	0	716	716	715
Mon Apr 08 21:35:09 2013	1365449709	0	716	716	715
Mon Apr 08 21:34:37 2013	1365449677	4	713	716	712
Mon Apr 08 21:35:37 2013	1365449737	0	716	716	716
Mon Apr 08 21:35:28 2013	1365449728	0	716	716	715
Mon Apr 08 21:35:51 2013	1365449751	0	716	716	716
Mon Apr 08 21:35:35 2013	1365449735	0	716	716	716
Mon Apr 08 21:35:43 2013	1365449743	0	716	716	716
Mon Apr 08 21:35:35 2013	1365449735	0	716	716	716
Mon Apr 08 21:35:19 2013	1365449719	0	716	716	715
Mon Apr 08 21:35:49 2013	1365449749	0	716	716	716
Mon Apr 08 21:35:24 2013	1365449724	0	716	716	715
Mon Apr 08 21:35:09 2013	1365449709	0	716	716	716
Mon Apr 08 21:35:29 2013	1365449729	0	716	716	716
Mon Apr 08 21:35:19 2013	1365449719	0	716	717	716
Mon Apr 08 21:35:02 2013	1365449702	0	716	717	716
Mon Apr 08 21:35:19 2013	1365449719	0	716	717	716
Mon Apr 08 21:35:00 2013	1365449700	0	717	717	716
Mon Apr 08 21:35:37 2013	1365449737	0	716	717	716
Mon Apr 08 21:35:35 2013	1365449735	0	717	717	716
Mon Apr 08 21:35:51 2013	1365449751	0	717	717	716
Mon Apr 08 21:35:01 2013	1365449701	0	717	717	716
Mon Apr 08 21:35:11 2013	1365449711	0	717	717	716
Mon Apr 08 21:35:49 2013	1365449749	0	717	717	716
Mon Apr 08 21:35:24 2013	1365449724	0	717	717	716
Mon Apr 08 21:35:02 2013	1365449702	0	717	717	716
Mon Apr 08 21:35:00 2013	1365449700	0	717	717	716
Mon Apr 08 21:35:17 2013	1365449717	0	717	717	716
Mon Apr 08 21:35:43 2013	1365449743	0	717	717	717
Mon Apr 08 21:35:00 2013	1365449700	0	717	717	717
Mon Apr 08 21:35:02 2013	1365449702	0	717	717	717
Mon Apr 08 21:35:21 2013	1365449721	0	717	718	717
Mon Apr 08 21:35:01 2013	1365449701	0	717	718	717
Mon Apr 08 21:35:49 2013	1365449749	0	718	718	717
Mon Apr 08 21:35:51 2013	1365449751	0	718	718	717
Mon Apr 08 21:35:17 2013	1365449717	0	718	718	717
Mon Apr 08 21:35:01 2013	1365449701	0	718	718	717
Mon Apr 08 21:35:24 2013	1365449724	0	718	718	717
Mon Apr 08 21:35:49 2013	1365449749	0	718	718	717
Mon Apr 08 21:35:01 2013	1365449701	0	718	718	717
Mon Apr 08 21:35:08 2013	1365449708	0	718	718	717
Mon Apr 08 21:35:49 2013	1365449749	0	718	718	717
Mon Apr 08 21:35:21 2013	1365449721	0	718	718	717
Mon Apr 08 21:35:17 2013	1365449717	0	718	718	718
Mon Apr 08 21:35:17 2013	1365449717	0	718	718	718
Mon Apr 08 21:35:21 2013	1365449721	0	718	718	718
Mon Apr 08 21:35:51 2013	1365449751	0	718	718	718
Mon Apr 08 21:35:51 2013	1365449751	0	718	719	718
Mon Apr 08 21:35:51 2013	1365449751	0	718	719	718
Mon Apr 08 21:35:38 2013	1365449738	0	718	719	718
Mon Apr 08 21:35:26 2013	1365449726	0	718	719	718
Mon Apr 08 21:35:26 2013	1365449726	0	719	719	718
Mon Apr 08 21:35:00 2013	1365449700	0	719	719	718
Mon Apr 08 21:35:17 2013	1365449717	0	719	719	719
Mon Apr 08 21:35:38 2013	1365449738	0	719	719	719
Mon Apr 08 21:35:38 2013	1365449738	0	719	719	719
Mon Apr 08 21:35:09 2013	1365449709	0	719	720	719
Mon Apr 08 21:35:38 2013	1365449738	0	719	720	719
Mon Apr 08 21:35:38 2013	1365449738	0	720	720	719
Mon Apr 08 21:35:09 2013	1365449709	0	720	720	719
Mon Apr 08 21:35:38 2013	1365449738	0	720	720	719
Mon Apr 08 21:35:39 2013	1365449739	0	720	720	720
Mon Apr 08 21:35:17 2013	1365449717	0	720	720	720
Mon Apr 08 21:35:01 2013	1365449701	0	720	720	719
Mon Apr 08 21:35:22 2013	1365449722	0	720	720	720
Mon Apr 08 21:35:09 2013	1365449709	0	720	720	718
Mon Apr 08 21:35:26 2013	1365449726	0	720	720	720
Mon Apr 08 21:35:38 2013	1365449738	0	720	720	720
Mon Apr 08 21:35:39 2013	1365449739	0	720	721	720
Mon Apr 08 21:35:22 2013	1365449722	0	721	721	720
Mon Apr 08 21:35:34 2013	1365449734	0	721	721	720
Mon Apr 08 21:35:31 2013	1365449731	0	721	721	721
Mon Apr 08 21:35:39 2013	1365449739	0	721	721	721
Mon Apr 08 21:35:30 2013	1365449730	1	721	721	720
Mon Apr 08 21:35:51 2013	1365449751	0	721	722	721
Mon Apr 08 21:35:13 2013	1365449713	0	721	722	721
Mon Apr 08 21:35:37 2013	1365449737	0	722	722	721
Mon Apr 08 21:35:31 2013	1365449731	0	722	722	722
Mon Apr 08 21:35:13 2013	1365449713	0	722	722	721
Mon Apr 08 21:35:30 2013	1365449730	0	722	722	721
Mon Apr 08 21:35:12 2013	1365449712	0	722	722	721
Mon Apr 08 21:35:30 2013	1365449730	0	722	722	722
Mon Apr 08 21:35:26 2013	1365449726	0	722	722	721
Mon Apr 08 21:35:37 2013	1365449737	0	722	722	722
Mon Apr 08 21:35:30 2013	1365449730	0	722	722	721
Mon Apr 08 21:34:49 2013	1365449689	0	722	722	722
Mon Apr 08 21:35:31 2013	1365449731	0	722	722	722
Mon Apr 08 21:35:12 2013	1365449712	0	722	722	722
Mon Apr 08 21:35:21 2013	1365449721	0	722	723	722
Mon Apr 08 21:34:45 2013	1365449685	0	722	723	722
Mon Apr 08 21:34:49 2013	1365449689	0	722	723	722
Mon Apr 08 21:35:21 2013	1365449721	0	722	723	722
Mon Apr 08 21:35:30 2013	1365449730	0	723	723	722
Mon Apr 08 21:35:13 2013	1365449713	0	723	723	722
Mon Apr 08 21:35:30 2013	1365449730	0	723	723	722
Mon Apr 08 21:35:21 2013	1365449721	0	723	723	722
